DateTime,Time,Currency,Importance,Event,Actual,Forecast,Previous
2016/09/01 08:30:00,08:30,USD,Medium,Continuing Jobless Claims,"2,159K","2,145K","2,145K"
2016/09/01 08:30:00,08:30,USD,High,Initial Jobless Claims,263K,265K,261K
2016/09/01 08:30:00,08:30,USD,Low,Jobless Claims 4-Week Avg.,263.00K,,264.00K
2016/09/01 08:30:00,08:30,USD,Medium,Nonfarm Productivity (QoQ) (Q2),-0.6%,-0.6%,-0.5%
2016/09/01 08:30:00,08:30,USD,Medium,Unit Labor Costs (QoQ) (Q2),4.3%,2.1%,2.0%
2016/09/01 09:00:00,09:00,RUB,Low,Central Bank reserves (USD),396.9B,,398.2B
2016/09/01 09:45:00,09:45,USD,Low,Bloomberg Consumer Confidence,43.4,,45.3
2016/09/01 10:00:00,10:00,USD,Medium,Construction Spending (MoM) (Jul),0.0%,0.5%,0.9%
2016/09/01 10:00:00,10:00,USD,Medium,ISM Manufacturing Employment (Aug),48.3,49.6,49.4
2016/09/01 10:00:00,10:00,USD,Low,ISM Manufacturing New Orders Index (Aug),49.1,,56.9
2016/09/01 10:00:00,10:00,USD,High,ISM Manufacturing PMI (Aug),49.4,52.0,52.6
2016/09/01 10:00:00,10:00,USD,High,ISM Manufacturing Prices (Aug),53.0,54.5,55.0
2016/09/01 10:30:00,10:30,USD,Low,Natural Gas Storage,51B,41B,11B
2016/09/01 12:00:00,12:00,EUR,Medium,ECB's Nowotny Speaks,,,
2016/09/01 12:25:00,12:25,USD,Medium,FOMC Member Mester Speaks,,,
2016/09/01 13:30:00,13:30,USD,Low,All Truck Sales (Aug),10.21M,,10.79M
2016/09/01 13:30:00,13:30,USD,Low,Domestic Truck Sales (Aug),8.52M,8.51M,9.10M
2016/09/01 14:00:00,14:00,BRL,Low,Trade Balance (Aug),4.14B,4.20B,4.58B
2016/09/01 16:00:00,16:00,USD,Low,All Car Sales,6.78M,,7.09M
2016/09/01 16:00:00,16:00,USD,Low,Domestic Car Sales,4.91M,,5.16M
2016/09/01 16:00:00,16:00,USD,Low,Total Vehicle Sales,16.98M,17.20M,17.88M
2016/09/01 19:00:00,19:00,KRW,Low,GDP (QoQ) (Q2),0.8%,0.7%,0.7%
2016/09/01 19:00:00,19:00,KRW,Low,GDP (YoY) (Q2),3.3%,3.2%,3.2%
2016/09/01 19:50:00,19:50,JPY,Low,Monetary Base (YoY),24.2%,23.1%,24.7%
2016/09/02 01:00:00,01:00,JPY,Low,Household Confidence (Aug),42.0,41.6,41.3
2016/09/02 03:00:00,03:00,EUR,Medium,Spanish Unemployment Change,14.4K,15.0K,-84.0K
2016/09/02 04:00:00,04:00,EUR,Low,Italian GDP (QoQ) (Q2),0.0%,0.0%,0.0%
2016/09/02 04:00:00,04:00,EUR,Low,Italian GDP (YoY) (Q2),0.8%,0.7%,0.8%
2016/09/02 04:00:00,04:00,BRL,Medium,IPC-Fipe Inflation Index (MoM) (Aug),0.11%,0.02%,0.35%
2016/09/02 05:00:00,05:00,EUR,Low,PPI (YoY) (Jul),-2.8%,-2.9%,-3.1%
2016/09/02 05:00:00,05:00,EUR,Low,PPI (MoM) (Jul),0.1%,0.1%,0.8%
2016/09/02 07:30:00,07:30,INR,Low,Bank Loan Growth (2wk),9.6%,,9.8%
2016/09/02 07:30:00,07:30,INR,Low,Deposit Growth (2wk),9.2%,,9.8%
2016/09/02 07:30:00,07:30,INR,Low,"FX Reserves, USD",366.78B,,367.17B
2016/09/02 08:00:00,08:00,BRL,Low,Industrial Production (MoM) (Jul),0.1%,-0.2%,1.3%
2016/09/02 08:00:00,08:00,BRL,Medium,Industrial Production (YoY) (Jul),-6.6%,-7.0%,-5.8%
2016/09/02 08:30:00,08:30,USD,High,Average Hourly Earnings (MoM) (Aug),0.1%,0.2%,0.3%
2016/09/02 08:30:00,08:30,USD,Low,Average Weekly Hours (Aug),34.3,34.5,34.4
2016/09/02 08:30:00,08:30,USD,Low,Government Payrolls (Aug),25.0K,,50.0K
2016/09/02 08:30:00,08:30,USD,Low,Manufacturing Payrolls (Aug),-14.0K,-2.0K,6.0K
2016/09/02 08:30:00,08:30,USD,High,Nonfarm Payrolls (Aug),151K,180K,275K
2016/09/02 08:30:00,08:30,USD,Medium,Participation Rate (Aug),62.8%,,62.8%
2016/09/02 08:30:00,08:30,USD,Medium,Private Nonfarm Payrolls (Aug),126K,178K,225K
2016/09/02 08:30:00,08:30,USD,Medium,Trade Balance (Jul),-39.47B,-42.70B,-44.66B
2016/09/02 08:30:00,08:30,USD,Medium,U6 Unemployment Rate (Aug),9.7%,,9.7%
2016/09/02 08:30:00,08:30,USD,High,Unemployment Rate (Aug),4.9%,4.8%,4.9%
2016/09/02 08:30:00,08:30,CAD,Low,Exports (Jul),42.70B,,41.28B
2016/09/02 08:30:00,08:30,CAD,Low,Imports (Jul),45.19B,,45.25B
2016/09/02 08:30:00,08:30,CAD,Medium,Labor Productivity (QoQ) (Q2),-0.3%,-0.4%,0.4%
2016/09/02 08:30:00,08:30,CAD,Medium,Trade Balance (Jul),-2.49B,-3.25B,-3.97B
2016/09/02 09:00:00,09:00,SGD,Low,S&P Global Manufacturing PMI (Aug),49.8,,49.3
2016/09/02 09:45:00,09:45,USD,Low,ISM-New York Index (Aug),719.9,,721.1
2016/09/02 10:00:00,10:00,USD,Medium,Factory Orders (MoM) (Jul),1.9%,2.0%,-1.8%
2016/09/02 10:00:00,10:00,USD,Low,Factory orders ex transportation (MoM) (Jul),0.2%,,0.4%
2016/09/02 13:00:00,13:00,USD,Medium,U.S. Baker Hughes Oil Rig Count,407,,406
2016/09/02 13:00:00,13:00,USD,Medium,FOMC Member Lacker Speaks,,,
2016/09/02 15:30:00,15:30,GBP,Medium,CFTC GBP speculative net positions,-92.5K,,-95.0K
2016/09/02 15:30:00,15:30,USD,Low,CFTC Copper speculative net positions,-21.9K,,-6.7K
2016/09/02 15:30:00,15:30,USD,Medium,CFTC Crude Oil speculative net positions,341.3K,,353.7K
2016/09/02 15:30:00,15:30,USD,Medium,CFTC Gold speculative net positions,276.3K,,294.6K
2016/09/02 15:30:00,15:30,USD,Medium,CFTC S&P 500 speculative net positions,200.1K,,192.4K
2016/09/02 15:30:00,15:30,USD,Low,CFTC Silver speculative net positions,84.4K,,83.2K
2016/09/02 15:30:00,15:30,CAD,Low,CFTC CAD speculative net positions,22.4K,,16.7K
2016/09/02 15:30:00,15:30,CHF,Low,CFTC CHF speculative net positions,8.2K,,1.9K
2016/09/02 15:30:00,15:30,AUD,Medium,CFTC AUD speculative net positions,42.6K,,42.8K
2016/09/02 15:30:00,15:30,JPY,Medium,CFTC JPY speculative net positions,63.7K,,60.3K
2016/09/02 15:30:00,15:30,NZD,Low,CFTC NZD speculative net positions,1.9K,,-0.9K
2016/09/02 15:30:00,15:30,RUB,Medium,CFTC RUB speculative positions,10.7K,,8.9K
2016/09/02 15:30:00,15:30,EUR,Medium,CFTC EUR speculative net positions,-81.9K,,-76.7K
2016/09/04 17:00:00,17:00,KRW,Low,FX Reserves - USD (Aug),375.46B,,371.38B
2016/09/04 19:01:00,19:01,GBP,Low,BRC Shop Price Index (YoY),-2.0%,,-1.6%
2016/09/04 19:30:00,19:30,AUD,Low,AIG Services Index (Aug),45.0,,53.9
2016/09/04 20:00:00,20:00,JPY,Low,Average Cash Earnings (YoY),1.4%,0.5%,1.4%
2016/09/04 20:00:00,20:00,JPY,Low,Overtime Pay (YoY) (Jul),-1.80%,,-0.10%
2016/09/04 21:00:00,21:00,AUD,Low,MI Inflation Gauge (MoM) (Aug),0.2%,,-0.3%
2016/09/04 21:00:00,21:00,NZD,Low,ANZ Commodity Price Index (MoM),3.2%,,2.1%
2016/09/04 21:30:00,21:30,AUD,Low,ANZ Internet Job Ads (MoM) (Aug),1.8%,,-0.7%
2016/09/04 21:30:00,21:30,AUD,Low,ANZ Job Advertisements (MoM),1.8%,,-0.8%
2016/09/04 21:30:00,21:30,AUD,Low,ANZ Newspaper Job Ads (MoM) (Aug),-5.0%,,-12.6%
2016/09/04 21:30:00,21:30,AUD,Low,Business inventories (MoM) (Q2),0.3%,0.4%,-0.4%
2016/09/04 21:30:00,21:30,AUD,Medium,Company Gross Operating Profits (QoQ) (Q2),6.9%,2.0%,-4.4%
2016/09/04 21:30:00,21:30,AUD,Low,Company Profits Pre-Tax (QoQ) (Q2),18.7%,,-16.9%
2016/09/04 22:30:00,22:30,JPY,Medium,BoJ Governor Kuroda Speaks,,,
2016/09/05 02:30:00,02:30,GBP,Medium,Investing.com GBP/USD Index,27.6%,,30.9%
2016/09/05 02:30:00,02:30,USD,Medium,Investing.com Gold Index,57.9%,,63.0%
2016/09/05 02:30:00,02:30,CAD,Medium,Investing.com USD/CAD Index,39.4%,,40.5%
2016/09/05 02:30:00,02:30,CHF,Medium,Investing.com USD/CHF Index,43.2%,,48.5%
2016/09/05 02:30:00,02:30,AUD,Medium,Investing.com AUD/USD Index,51.7%,,52.5%
2016/09/05 02:30:00,02:30,JPY,Medium,Investing.com USD/JPY Index,34.6%,,36.7%
2016/09/05 02:30:00,02:30,NZD,Medium,Investing.com NZD/USD Index,36.4%,,35.6%
2016/09/05 02:30:00,02:30,EUR,Medium,Investing.com EUR/USD Index,27.0%,,32.7%
2016/09/05 04:30:00,04:30,EUR,Low,Sentix Investor Confidence (Sep),5.6,5.0,4.2
2016/09/05 05:00:00,05:00,EUR,Low,Retail Sales (MoM) (Jul),1.1%,0.6%,-0.1%
2016/09/05 05:00:00,05:00,EUR,Low,Retail Sales (YoY) (Jul),2.9%,1.9%,1.7%
2016/09/05 09:00:00,09:00,EUR,Low,French 12-Month BTF Auction,-0.580%,,-0.585%
2016/09/05 09:00:00,09:00,EUR,Low,French 3-Month BTF Auction,-0.580%,,-0.587%
2016/09/05 09:00:00,09:00,EUR,Low,French 6-Month BTF Auction,-0.590%,,-0.586%
2016/09/05 09:00:00,09:00,RUB,Medium,CPI (MoM),0.0%,0.1%,0.5%
2016/09/05 09:00:00,09:00,RUB,Medium,CPI (YoY),6.9%,7.0%,7.2%
2016/09/05 19:01:00,19:01,GBP,Medium,BRC Retail Sales Monitor (YoY) (Aug),-0.9%,,1.1%
2016/09/05 21:30:00,21:30,AUD,Medium,Current Account (Q2),-15.5B,-19.8B,-14.9B
2016/09/05 21:30:00,21:30,AUD,Low,Net Exports Contribution (Q2),-0.2%,,1.1%
2016/09/05 23:45:00,23:45,JPY,Low,30-Year JGB Auction,0.500%,,0.424%
2016/09/06 00:30:00,00:30,AUD,High,RBA Interest Rate Decision (Sep),1.50%,1.50%,1.50%
2016/09/06 00:30:00,00:30,AUD,Medium,RBA Rate Statement,,,
2016/09/06 01:45:00,01:45,CHF,Medium,GDP (QoQ) (Q2),0.6%,0.4%,0.3%
2016/09/06 01:45:00,01:45,CHF,Medium,GDP (YoY) (Q2),2.0%,0.9%,1.1%
2016/09/06 02:00:00,02:00,EUR,Medium,German Factory Orders (MoM) (Jul),0.2%,0.5%,-0.3%
2016/09/06 03:15:00,03:15,CHF,Medium,CPI (MoM) (Aug),-0.1%,-0.1%,-0.4%
2016/09/06 03:15:00,03:15,CHF,Low,CPI (YoY) (Aug),-0.1%,-0.1%,-0.2%
2016/09/06 05:00:00,05:00,EUR,Medium,GDP (QoQ) (Q2),0.3%,0.3%,0.3%
2016/09/06 05:00:00,05:00,EUR,Medium,GDP (YoY) (Q2),1.6%,1.6%,1.6%
2016/09/06 05:30:00,05:30,ZAR,Medium,GDP Annualized (QoQ) (Q2),3.3%,2.3%,-1.2%
2016/09/06 05:30:00,05:30,ZAR,Low,GDP (YoY) (Q2),0.6%,0.5%,-0.1%
2016/09/06 05:35:00,05:35,GBP,Low,10-Year Treasury Gilt Auction,0.685%,,0.912%
2016/09/06 10:00:00,10:00,USD,Low,CB Employment Trends Index (Aug),128.02,,128.44
2016/09/06 10:00:00,10:00,USD,Low,Fed Labor Market Conditions Index,-0.7,0.0,1.0
2016/09/06 10:00:00,10:00,USD,Low,IBD/TIPP Economic Optimism,46.7,48.6,48.4
2016/09/06 10:00:00,10:00,USD,Low,ISM Non-Manufacturing Business Activity (Aug),51.8,58.8,59.3
2016/09/06 10:00:00,10:00,USD,Medium,ISM Non-Manufacturing Employment (Aug),50.7,,51.4
2016/09/06 10:00:00,10:00,USD,Low,ISM Non-Manufacturing New Orders (Aug),51.4,,60.3
2016/09/06 10:00:00,10:00,USD,High,ISM Non-Manufacturing PMI (Aug),51.4,55.0,55.5
2016/09/06 10:00:00,10:00,USD,High,ISM Non-Manufacturing Prices (Aug),51.8,,51.9
2016/09/06 10:25:00,10:25,NZD,Low,GlobalDairyTrade Price Index,7.7%,,12.7%
2016/09/06 10:30:00,10:30,BRL,Low,Auto Production (MoM) (Aug),-6.4%,,4.7%
2016/09/06 10:30:00,10:30,BRL,Low,Auto Sales (MoM) (Aug),1.4%,,5.6%
2016/09/06 11:30:00,11:30,USD,Low,3-Month Bill Auction,0.335%,,0.335%
2016/09/06 11:30:00,11:30,USD,Low,4-Week Bill Auction,0.250%,,0.255%
2016/09/06 11:30:00,11:30,USD,Low,6-Month Bill Auction,0.470%,,0.480%
2016/09/06 12:15:00,12:15,CHF,Medium,SNB Chairman Thomas Jordan speaks,,,
2016/09/06 18:45:00,18:45,NZD,Low,Manufacturing Sales Volume (QoQ) (Q2),2.8%,,-1.2%
2016/09/06 19:30:00,19:30,AUD,Low,AIG Construction Index (Aug),46.6,,51.6
2016/09/06 19:50:00,19:50,JPY,Low,Foreign Reserves (USD) (Aug),"1,256.1B",,"1,264.8B"
2016/09/06 21:15:00,21:15,USD,Medium,FOMC Member Williams Speaks,,,
2016/09/06 21:30:00,21:30,AUD,Medium,GDP (YoY) (Q2),3.3%,3.4%,3.1%
2016/09/06 21:30:00,21:30,AUD,Medium,GDP (QoQ) (Q2),0.5%,0.6%,1.0%
2016/09/06 21:30:00,21:30,AUD,Low,GDP Capital Expenditure (Q2),0.0%,,-0.8%
2016/09/06 21:30:00,21:30,AUD,Low,GDP Chain Price Index (Q2),0.9%,,-0.2%
2016/09/06 21:30:00,21:30,AUD,Low,GDP Final Consumption (Q2),0.8%,,0.8%
2016/09/07 01:00:00,01:00,JPY,Low,Coincident Indicator (MoM) (Jul),0.7%,,-1.5%
2016/09/07 01:00:00,01:00,JPY,Low,Leading Index (MoM) (Jul),-0.7%,,0.0%
2016/09/07 01:00:00,01:00,JPY,Low,Leading Index,100.0,98.6,99.2
2016/09/07 02:00:00,02:00,EUR,Medium,German Industrial Production (MoM) (Jul),-1.5%,0.2%,1.1%
2016/09/07 02:00:00,02:00,ZAR,Low,Foreign Reserves (USD) (Aug),45.71B,45.98B,46.16B
2016/09/07 02:00:00,02:00,ZAR,Low,Net FX Reserves (USD) (Aug),40.790B,40.900B,40.901B
2016/09/07 02:45:00,02:45,EUR,Low,French Current Account (Jul),-2.60B,,-0.80B
2016/09/07 02:45:00,02:45,EUR,Low,French Exports (Jul),36.9B,,36.9B
2016/09/07 02:45:00,02:45,EUR,Low,French Imports (Jul),41.4B,,40.4B
2016/09/07 02:45:00,02:45,EUR,Low,French Trade Balance (Jul),-4.5B,-3.7B,-3.5B
2016/09/07 03:30:00,03:30,GBP,Medium,Halifax House Price Index (MoM) (Aug),-0.2%,-0.4%,-1.1%
2016/09/07 03:30:00,03:30,GBP,Medium,Halifax House Price Index (YoY) (Aug),6.9%,7.0%,8.4%
2016/09/07 04:10:00,04:10,CNY,Low,FX Reserves (USD),3.18T,3.19T,3.20T
2016/09/07 04:30:00,04:30,GBP,Low,Industrial Production (YoY) (Jul),2.1%,1.9%,1.4%
2016/09/07 04:30:00,04:30,GBP,Medium,Industrial Production (MoM) (Jul),0.1%,-0.2%,0.1%
2016/09/07 04:30:00,04:30,GBP,Medium,Manufacturing Production (MoM) (Jul),-0.9%,-0.4%,-0.2%
2016/09/07 04:30:00,04:30,GBP,Low,Manufacturing Production (YoY) (Jul),0.8%,1.7%,0.6%
2016/09/07 04:30:00,04:30,HKD,Low,Foreign Reserves (USD) (Aug),362.70B,,362.90B
2016/09/07 05:00:00,05:00,SGD,Low,Foreign Reserves USD (MoM) (Aug),252.3B,,251.4B
2016/09/07 05:15:00,05:15,GBP,Medium,BoE MPC Member Cunliffe Speaks,,,
2016/09/07 05:30:00,05:30,ZAR,Low,Business Confidence (Aug),92.9,,96.0
2016/09/07 05:35:00,05:35,EUR,Medium,German 10-Year Bund Auction,-0.110%,,-0.090%
2016/09/07 07:00:00,07:00,USD,Low,MBA 30-Year Mortgage Rate,3.68%,,3.67%
2016/09/07 07:00:00,07:00,USD,Low,MBA Mortgage Applications (WoW),0.9%,,2.8%
2016/09/07 07:00:00,07:00,USD,Low,MBA Purchase Index,218.6,,216.1
2016/09/07 07:00:00,07:00,USD,Low,Mortgage Market Index,549.9,,545.2
2016/09/07 07:00:00,07:00,USD,Low,Mortgage Refinance Index,"2,457.8",,"2,441.7"
2016/09/07 08:55:00,08:55,USD,Low,Redbook (YoY),0.8%,,0.6%
2016/09/07 08:55:00,08:55,USD,Low,Redbook (MoM),-0.1%,,-0.3%
2016/09/07 09:15:00,09:15,GBP,High,BoE Gov Carney Speaks,,,
2016/09/07 09:15:00,09:15,GBP,Medium,Inflation Report Hearings,,,
2016/09/07 09:40:00,09:40,GBP,Medium,NIESR GDP Estimate,0.3%,,0.4%
2016/09/07 10:00:00,10:00,USD,Medium,FOMC Member George Speaks,,,
2016/09/07 10:00:00,10:00,USD,Medium,FOMC Member Lacker Speaks,,,
2016/09/07 10:00:00,10:00,USD,High,JOLTS Job Openings (Jul),5.871M,5.580M,5.643M
2016/09/07 10:00:00,10:00,USD,Low,Payrolls Benchmark (12M),,,-206.00
2016/09/07 10:00:00,10:00,USD,Medium,"Payrolls Benchmark, n.s.a. (12M)",-150.00K,,-199.00K
2016/09/07 10:00:00,10:00,CAD,Low,Ivey PMI n.s.a (Aug),53.8,,49.4
2016/09/07 10:00:00,10:00,CAD,High,BoC Interest Rate Decision,0.50%,0.50%,0.50%
2016/09/07 10:00:00,10:00,CAD,Medium,Ivey PMI (Aug),52.3,55.4,57.0
2016/09/07 14:00:00,14:00,USD,Medium,Beige Book,,,
2016/09/07 16:30:00,16:30,USD,Medium,Fed's Balance Sheet,"4,459.39B",,"4,457.91B"
2016/09/07 16:35:00,16:35,USD,Medium,API Weekly Crude Oil Stock,-12.080M,0.500M,0.942M
2016/09/07 18:55:00,18:55,AUD,Medium,RBA Governor Lowe Speaks,,,
2016/09/07 19:50:00,19:50,JPY,Medium,Adjusted Current Account,1.45T,1.59T,1.65T
2016/09/07 19:50:00,19:50,JPY,Low,Bank Lending (YoY) (Aug),2.0%,2.0%,2.1%
2016/09/07 19:50:00,19:50,JPY,Medium,Current Account n.s.a. (Jul),1.938T,2.090T,0.974T
2016/09/07 19:50:00,19:50,JPY,Low,Foreign Bonds Buying,"-1,326.4B",,107.7B
2016/09/07 19:50:00,19:50,JPY,Low,Foreign Investments in Japanese Stocks,1.9B,,-15.5B
2016/09/07 19:50:00,19:50,JPY,High,GDP (QoQ) (Q2),0.2%,0.0%,0.0%
2016/09/07 19:50:00,19:50,JPY,Medium,GDP (YoY) (Q2),0.7%,0.2%,0.2%
2016/09/07 19:50:00,19:50,JPY,Low,GDP Capital Expenditure (QoQ) (Q2),-0.1%,-0.4%,-0.4%
2016/09/07 19:50:00,19:50,JPY,Low,GDP External Demand (QoQ) (Q2),-0.3%,-0.3%,-0.3%
2016/09/07 19:50:00,19:50,JPY,Medium,GDP Price Index (YoY),0.7%,0.8%,0.8%
2016/09/07 19:50:00,19:50,JPY,Low,GDP Private Consumption (QoQ) (Q2),0.2%,0.2%,0.2%
2016/09/07 21:30:00,21:30,AUD,Low,Exports (MoM) (Jul),3%,,-1%
2016/09/07 21:30:00,21:30,AUD,Low,Imports (MoM) (Jul),0%,,2%
2016/09/07 21:30:00,21:30,AUD,Medium,Trade Balance (Jul),-2.410B,-2.750B,-3.250B
2016/09/07 22:35:00,22:35,CNY,Medium,Exports (YoY) (Aug),-2.8%,-4.0%,-4.4%
2016/09/07 22:35:00,22:35,CNY,Medium,Imports (YoY) (Aug),1.5%,-4.9%,-12.5%
2016/09/07 22:35:00,22:35,CNY,Medium,Trade Balance (USD) (Aug),52.05B,58.00B,52.31B
2016/09/07 23:00:00,23:00,KRW,Low,M2 Money supply (Jul),7.80%,,7.30%
2016/09/08 01:00:00,01:00,JPY,Low,Economy Watchers Current Index (Aug),45.6,45.2,45.1
2016/09/08 01:30:00,01:30,EUR,Low,French Non-Farm Payrolls (QoQ) (Q2),0.2%,0.2%,0.2%
2016/09/08 05:30:00,05:30,ZAR,Low,Gold Production (YoY) (Jul),2.0%,,-1.3%
2016/09/08 05:30:00,05:30,ZAR,Low,Mining Production (Jul),-5.4%,-1.4%,-3.0%
2016/09/08 07:00:00,07:00,BRL,Low,IGP-DI Inflation Index (MoM) (Aug),0.43%,0.26%,-0.39%
2016/09/08 07:00:00,07:00,ZAR,Low,Manufacturing Production (MoM) (Jul),-1.5%,0.1%,0.7%
2016/09/08 07:45:00,07:45,EUR,High,Deposit Facility Rate,-0.40%,-0.40%,-0.40%
2016/09/08 07:45:00,07:45,EUR,High,ECB Interest Rate Decision (Sep),0.00%,0.00%,0.00%
2016/09/08 08:30:00,08:30,USD,Medium,Continuing Jobless Claims,"2,144K","2,153K","2,151K"
2016/09/08 08:30:00,08:30,USD,High,Initial Jobless Claims,259K,265K,263K
2016/09/08 08:30:00,08:30,USD,Low,Jobless Claims 4-Week Avg.,261.25K,,263.00K
2016/09/08 08:30:00,08:30,CAD,Medium,Building Permits (MoM) (Jul),0.8%,3.0%,-5.3%
2016/09/08 08:30:00,08:30,CAD,Low,Capacity Utilization Rate (Q2),80.0%,81.5%,81.4%
2016/09/08 08:30:00,08:30,CAD,Medium,New Housing Price Index (MoM) (Jul),0.4%,0.2%,0.1%
2016/09/08 08:30:00,08:30,EUR,Medium,ECB President Draghi Speaks,,,
2016/09/08 09:00:00,09:00,RUB,Low,Central Bank reserves (USD),394.3B,,396.9B
2016/09/08 09:45:00,09:45,USD,Low,Bloomberg Consumer Confidence,44.0,,43.4
2016/09/08 10:30:00,10:30,USD,Low,Natural Gas Storage,36B,43B,51B
2016/09/08 11:00:00,11:00,USD,High,Crude Oil Inventories,-14.513M,0.225M,2.276M
2016/09/08 11:00:00,11:00,USD,Low,Crude Oil Imports,-1.651M,,0.254M
2016/09/08 11:00:00,11:00,USD,Medium,Cushing Crude Oil Inventories,-0.434M,,-1.039M
2016/09/08 11:00:00,11:00,USD,Low,Distillate Fuel Production,0.058M,,0.124M
2016/09/08 11:00:00,11:00,USD,Low,EIA Weekly Distillates Stocks,3.382M,0.684M,1.496M
2016/09/08 11:00:00,11:00,USD,Low,Gasoline Production,0.152M,,-0.014M
2016/09/08 11:00:00,11:00,USD,Low,Heating Oil Stockpiles,0.019M,,-0.376M
2016/09/08 11:00:00,11:00,USD,Low,Gasoline Inventories,-4.211M,-0.171M,-0.691M
2016/09/08 11:30:00,11:30,BRL,Low,Foreign Exchange Flows,-0.34B,,-1.25B
2016/09/08 12:30:00,12:30,CAD,Medium,Housing Starts (Aug),182.7K,190.0K,194.7K
2016/09/08 14:00:00,14:00,USD,Medium,FOMC Member George Speaks,,,
2016/09/08 15:00:00,15:00,USD,Medium,Consumer Credit (Jul),17.71B,16.00B,14.53B
2016/09/08 18:45:00,18:45,NZD,Medium,Electronic Card Retail Sales (MoM) (Aug),-0.4%,,0.3%
2016/09/08 18:45:00,18:45,NZD,Low,Electronic Card Retail Sales (YoY) (Aug),3.7%,,5.8%
2016/09/08 19:50:00,19:50,JPY,Low,M2 Money Stock (YoY),3.3%,3.3%,3.4%
2016/09/08 21:00:00,21:00,KRW,Low,Interest Rate Decision (Sep),1.25%,1.25%,1.25%
2016/09/08 21:30:00,21:30,AUD,Medium,Home Loans (MoM) (Jul),-4.2%,-1.5%,1.7%
2016/09/08 21:30:00,21:30,AUD,Low,Invest Housing Finance (MoM) (Jul),0.5%,,3.2%
2016/09/08 21:30:00,21:30,CNY,Medium,CPI (MoM) (Aug),0.1%,0.3%,0.2%
2016/09/08 21:30:00,21:30,CNY,Medium,CPI (YoY) (Aug),1.3%,1.7%,1.8%
2016/09/08 21:30:00,21:30,CNY,Medium,PPI (YoY) (Aug),-0.8%,-0.9%,-1.7%
2016/09/09 00:30:00,00:30,JPY,Medium,Tertiary Industry Activity Index (MoM),0.3%,0.4%,0.7%
2016/09/09 01:45:00,01:45,CHF,Low,Unemployment Rate n.s.a. (Aug),3.2%,3.1%,3.1%
2016/09/09 01:45:00,01:45,CHF,Low,Unemployment Rate s.a. (Aug),3.4%,3.3%,3.3%
2016/09/09 02:00:00,02:00,EUR,Low,German Exports (MoM) (Jul),-2.6%,0.3%,0.2%
2016/09/09 02:00:00,02:00,EUR,Low,German Imports (MoM) (Jul),-0.7%,0.8%,1.1%
2016/09/09 02:00:00,02:00,EUR,Medium,German Trade Balance (Jul),19.4B,22.0B,21.4B
2016/09/09 02:45:00,02:45,EUR,Low,French Government Budget Balance (Jul),-80.8B,,-61.8B
2016/09/09 02:45:00,02:45,EUR,Low,French Industrial Production (MoM) (Jul),-0.6%,0.2%,-0.7%
2016/09/09 03:00:00,03:00,EUR,Low,Spanish Industrial Production (YoY) (Jul),0.3%,,0.8%
2016/09/09 04:30:00,04:30,GBP,Low,Inflation Expectations,2.2%,,2.0%
2016/09/09 04:30:00,04:30,GBP,Medium,Trade Balance (Jul),-11.76B,-11.75B,-12.92B
2016/09/09 04:30:00,04:30,GBP,Medium,Trade Balance Non-EU (Jul),-4.19B,-3.70B,-4.70B
2016/09/09 05:30:00,05:30,GBP,Low,Construction Output (MoM) (Jul),0.0%,-1.0%,-1.0%
2016/09/09 05:30:00,05:30,GBP,Low,U.K. Construction Output (YoY) (Jul),-0.80%,,-0.70%
2016/09/09 07:30:00,07:30,INR,Low,"FX Reserves, USD",367.77B,,366.78B
2016/09/09 07:45:00,07:45,USD,Medium,FOMC Member Rosengren Speaks,,,
2016/09/09 08:00:00,08:00,BRL,Medium,CPI (YoY) (Aug),8.97%,8.98%,8.74%
2016/09/09 08:00:00,08:00,BRL,Low,CPI (MoM) (Aug),0.44%,0.44%,0.52%
2016/09/09 08:30:00,08:30,CAD,Medium,Employment Change (Aug),26.2K,15.0K,-31.2K
2016/09/09 08:30:00,08:30,CAD,Low,Full Employment Change (Aug),52.2K,,-71.4K
2016/09/09 08:30:00,08:30,CAD,Low,Part Time Employment Change (Aug),-26.0K,,40.2K
2016/09/09 08:30:00,08:30,CAD,Low,Participation Rate (Aug),65.5%,,65.4%
2016/09/09 08:30:00,08:30,CAD,Medium,Unemployment Rate (Aug),7.0%,6.9%,6.9%
2016/09/09 09:00:00,09:00,RUB,Medium,GDP Quarterly (YoY) (Q2),-0.6%,,-0.6%
2016/09/09 09:00:00,09:00,RUB,Low,Trade Balance,6.49B,6.10B,8.10B
2016/09/09 09:00:00,09:00,EUR,Medium,Eurogroup Meetings,,,
2016/09/09 09:30:00,09:30,USD,Medium,FOMC Member Kaplan Speaks,,,
2016/09/09 10:00:00,10:00,USD,Low,Wholesale Inventories (MoM) (Jul),0.0%,0.1%,0.3%
2016/09/09 13:00:00,13:00,USD,Medium,U.S. Baker Hughes Oil Rig Count,414,,407
2016/09/09 15:30:00,15:30,GBP,Medium,CFTC GBP speculative net positions,-90.0K,,-92.5K
2016/09/09 15:30:00,15:30,USD,Low,CFTC Copper speculative net positions,-30.2K,,-21.9K
2016/09/09 15:30:00,15:30,USD,Medium,CFTC Crude Oil speculative net positions,285.8K,,341.3K
2016/09/09 15:30:00,15:30,USD,Medium,CFTC Gold speculative net positions,307.9K,,276.3K
