DateTime,Time,Currency,Importance,Event,Actual,Forecast,Previous
2018/01/19 16:30:00,16:30,USD,Medium,CFTC S&P 500 speculative net positions,122.5K,,77.4K
2018/01/19 16:30:00,16:30,USD,Low,CFTC Silver speculative net positions,37.2K,,38.0K
2018/01/19 16:30:00,16:30,CAD,Low,CFTC CAD speculative net positions,17.6K,,17.5K
2018/01/19 16:30:00,16:30,CHF,Low,CFTC CHF speculative net positions,-21.1K,,-21.9K
2018/01/19 16:30:00,16:30,AUD,Medium,CFTC AUD speculative net positions,10.1K,,5.5K
2018/01/19 16:30:00,16:30,JPY,Medium,CFTC JPY speculative net positions,-119.4K,,-125.5K
2018/01/19 16:30:00,16:30,NZD,Low,CFTC NZD speculative net positions,-8.0K,,-11.0K
2018/01/19 16:30:00,16:30,RUB,Medium,CFTC RUB speculative positions,27.1K,,26.0K
2018/01/19 16:30:00,16:30,EUR,Medium,CFTC EUR speculative net positions,139.5K,,144.7K
2018/01/21 17:00:00,17:00,KRW,Low,PPI (MoM) (Dec),0.1%,,-0.1%
2018/01/21 17:00:00,17:00,KRW,Low,PPI (YoY) (Dec),2.3%,,3.1%
2018/01/21 19:00:00,19:00,JPY,Low,Reuters Tankan Index (Jan),35,,27
2018/01/22 02:30:00,02:30,GBP,Medium,Investing.com GBP/USD Index,46.6%,,48.7%
2018/01/22 02:30:00,02:30,USD,Medium,Investing.com Gold Index,65.8%,,68.1%
2018/01/22 02:30:00,02:30,CAD,Medium,Investing.com USD/CAD Index,50.9%,,50.5%
2018/01/22 02:30:00,02:30,CHF,Medium,Investing.com USD/CHF Index,61.2%,,64.0%
2018/01/22 02:30:00,02:30,AUD,Medium,Investing.com AUD/USD Index,45.7%,,52.6%
2018/01/22 02:30:00,02:30,JPY,Medium,Investing.com USD/JPY Index,66.0%,,67.2%
2018/01/22 02:30:00,02:30,NZD,Medium,Investing.com NZD/USD Index,48.5%,,48.6%
2018/01/22 02:30:00,02:30,EUR,Medium,Investing.com EUR/USD Index,52.2%,,56.1%
2018/01/22 06:00:00,Tentative,EUR,Medium,Eurogroup Meetings,,,
2018/01/22 09:30:00,09:30,USD,Low,Chicago Fed National Activity (Dec),0.27,0.44,0.11
2018/01/22 09:30:00,09:30,CAD,Medium,Wholesale Sales (MoM) (Nov),0.7%,1.0%,1.6%
2018/01/22 10:00:00,10:00,EUR,Low,French 12-Month BTF Auction,-0.568%,,-0.543%
2018/01/22 10:00:00,10:00,EUR,Low,French 3-Month BTF Auction,-0.589%,,-0.569%
2018/01/22 10:00:00,10:00,EUR,Low,French 6-Month BTF Auction,-0.576%,,-0.542%
2018/01/22 12:30:00,12:30,USD,Low,3-Month Bill Auction,1.430%,,1.430%
2018/01/22 12:30:00,12:30,USD,Low,6-Month Bill Auction,1.615%,,1.600%
2018/01/22 23:15:00,23:15,JPY,Medium,BoJ Monetary Policy Statement,,,
2018/01/22 23:15:00,23:15,JPY,Medium,BoJ Outlook Report (YoY),,,
2018/01/22 23:15:00,23:15,JPY,High,BoJ Interest Rate Decision,-0.10%,-0.10%,-0.10%
2018/01/23 00:30:00,00:30,JPY,Low,All Industries Activity Index (MoM),1.0%,0.9%,0.3%
2018/01/23 01:00:00,01:00,SGD,Medium,CPI (YoY) (Dec),0.4%,0.6%,0.6%
2018/01/23 02:30:00,02:30,JPY,Medium,BoJ Press Conference,,,
2018/01/23 04:30:00,04:30,HKD,Low,CPI (YoY) (Dec),1.70%,,1.60%
2018/01/23 05:30:00,05:30,GBP,Low,Public Sector Net Borrowing (Dec),0.98B,4.20B,6.65B
2018/01/23 05:30:00,05:30,GBP,Low,Public Sector Net Cash Requirement (Dec),25.130B,,13.152B
2018/01/23 05:40:00,05:40,EUR,Low,Spanish 3-Month Letras Auction,-0.526%,,-0.610%
2018/01/23 06:00:00,06:00,EUR,Medium,German ZEW Current Conditions (Jan),95.2,89.8,89.3
2018/01/23 06:00:00,06:00,EUR,Medium,German ZEW Economic Sentiment (Jan),20.4,17.8,17.4
2018/01/23 06:00:00,06:00,EUR,Medium,ZEW Economic Sentiment,31.8,29.7,29.0
2018/01/23 06:05:00,Tentative,EUR,Medium,EU Finance Ministers Meeting,,,
2018/01/23 06:35:00,06:35,EUR,Low,German 2-Year Schatz Auction,-0.610%,,-0.740%
2018/01/23 07:00:00,07:00,GBP,Low,CBI Industrial Trends Orders (Jan),14,13,17
2018/01/23 07:00:00,07:00,BRL,Low,Mid-Month CPI (YoY) (Jan),3.02%,3.07%,2.94%
2018/01/23 07:00:00,07:00,BRL,Low,Mid-Month CPI (MoM) (Jan),0.39%,0.44%,0.35%
2018/01/23 09:00:00,09:00,RUB,Low,Industrial Production (YoY),-1.5%,,-3.6%
2018/01/23 09:55:00,09:55,USD,Low,Redbook (YoY),3.8%,,2.6%
2018/01/23 09:55:00,09:55,USD,Low,Redbook (MoM),0.0%,,-0.3%
2018/01/23 11:00:00,11:00,USD,Low,Richmond Manufacturing Index (Jan),14,19,20
2018/01/23 11:00:00,11:00,USD,Low,Richmond Manufacturing Shipments (Jan),15,,24
2018/01/23 11:00:00,11:00,USD,Low,Richmond Services Index (Jan),20,,25
2018/01/23 11:00:00,11:00,EUR,Low,Consumer Confidence (Jan),1.3,0.6,0.5
2018/01/23 12:30:00,12:30,USD,Low,4-Week Bill Auction,1.230%,,1.295%
2018/01/23 14:00:00,14:00,USD,Medium,2-Year Note Auction,2.066%,,1.922%
2018/01/23 17:35:00,17:35,USD,Medium,API Weekly Crude Oil Stock,4.755M,-1.600M,-5.121M
2018/01/23 19:30:00,19:30,USD,Low,Chicago Fed President Evans Speaks,,,
2018/01/23 19:30:00,19:30,AUD,Low,MI Leading Index (MoM),0.3%,,0.1%
2018/01/23 19:50:00,19:50,JPY,Medium,Adjusted Trade Balance,0.09T,0.27T,0.36T
2018/01/23 19:50:00,19:50,JPY,Medium,Exports (YoY) (Dec),9.3%,10.1%,16.2%
2018/01/23 19:50:00,19:50,JPY,Low,Imports (YoY) (Dec),14.9%,12.3%,17.2%
2018/01/23 19:50:00,19:50,JPY,Medium,Trade Balance (Dec),359B,530B,112B
2018/01/23 22:00:00,22:00,NZD,Low,Credit Card Spending (YoY),6.3%,,9.1%
2018/01/24 01:00:00,01:00,JPY,Low,Leading Index,108.3,108.6,108.6
2018/01/24 04:00:00,04:00,EUR,Low,Spanish PPI (YoY),1.8%,,3.1%
2018/01/24 04:00:00,04:00,ZAR,Low,Core CPI (YoY) (Dec),4.2%,4.3%,4.4%
2018/01/24 04:00:00,04:00,ZAR,Low,Core CPI (MoM) (Dec),0.3%,0.3%,0.0%
2018/01/24 04:00:00,04:00,ZAR,Low,CPI (YoY) (Dec),4.7%,4.7%,4.6%
2018/01/24 04:00:00,04:00,ZAR,Low,CPI (MoM) (Dec),0.5%,0.5%,0.1%
2018/01/24 05:30:00,05:30,GBP,Low,Average Earnings ex Bonus (Nov),2.4%,2.3%,2.3%
2018/01/24 05:30:00,05:30,GBP,Medium,Average Earnings Index +Bonus (Nov),2.5%,2.5%,2.5%
2018/01/24 05:30:00,05:30,GBP,Medium,Claimant Count Change (Dec),8.6K,5.4K,12.2K
2018/01/24 05:30:00,05:30,GBP,Medium,Unemployment Rate (Nov),4.3%,4.3%,4.3%
2018/01/24 08:00:00,08:00,USD,Low,MBA 30-Year Mortgage Rate,4.36%,,4.33%
2018/01/24 08:00:00,08:00,USD,Low,MBA Mortgage Applications (WoW),4.5%,,4.1%
2018/01/24 08:00:00,08:00,USD,Low,MBA Purchase Index,264.4,,249.2
2018/01/24 08:00:00,08:00,USD,Low,Mortgage Market Index,424.4,,406.3
2018/01/24 08:00:00,08:00,USD,Low,Mortgage Refinance Index,"1,325.8",,"1,314.0"
2018/01/24 09:00:00,09:00,RUB,Low,PPI (MoM) (Dec),1.2%,,0.9%
2018/01/24 09:00:00,09:00,RUB,Low,PPI (YoY) (Dec),8.4%,,8.0%
2018/01/24 10:00:00,10:00,USD,Low,House Price Index (MoM) (Nov),0.4%,0.4%,0.6%
2018/01/24 10:00:00,10:00,USD,Low,House Price Index (YoY) (Nov),6.5%,,6.6%
2018/01/24 10:00:00,10:00,USD,Low,House Price Index (Nov),256.0,,255.0
2018/01/24 10:30:00,10:30,BRL,Low,Foreign Exchange Flows,4.42B,,1.86B
2018/01/24 11:00:00,11:00,USD,High,Existing Home Sales (Dec),5.57M,5.72M,5.78M
2018/01/24 11:00:00,11:00,USD,Medium,Existing Home Sales (MoM) (Dec),-3.6%,-2.2%,5.1%
2018/01/24 11:30:00,11:30,USD,High,Crude Oil Inventories,-1.071M,-1.000M,-6.861M
2018/01/24 11:30:00,11:30,USD,Low,Crude Oil Imports,-0.071M,,0.058M
2018/01/24 11:30:00,11:30,USD,Medium,Cushing Crude Oil Inventories,-3.150M,,-4.184M
2018/01/24 11:30:00,11:30,USD,Low,Distillate Fuel Production,-0.249M,,-0.215M
2018/01/24 11:30:00,11:30,USD,Low,EIA Weekly Distillates Stocks,0.639M,-1.471M,-3.887M
2018/01/24 11:30:00,11:30,USD,Low,Gasoline Production,-0.352M,,0.185M
2018/01/24 11:30:00,11:30,USD,Low,Heating Oil Stockpiles,1.503M,,0.084M
2018/01/24 11:30:00,11:30,USD,Low,Gasoline Inventories,3.098M,2.486M,3.620M
2018/01/24 13:00:00,13:00,EUR,Medium,France Jobseekers Total,"3,451.4K",,"3,454.1K"
2018/01/24 14:00:00,14:00,USD,Medium,5-Year Note Auction,2.434%,,2.245%
2018/01/24 16:30:00,16:30,USD,Medium,Fed's Balance Sheet,"4,441.32B",,"4,439.15B"
2018/01/24 17:45:00,17:45,NZD,Medium,CPI (YoY) (Q4),1.6%,1.9%,1.9%
2018/01/24 17:45:00,17:45,NZD,Medium,CPI (QoQ) (Q4),0.1%,0.4%,0.5%
2018/01/24 19:00:00,19:00,KRW,Low,GDP (YoY) (Q4),3.0%,3.1%,3.8%
2018/01/24 19:00:00,19:00,KRW,Low,GDP (QoQ) (Q4),-0.2%,0.1%,1.5%
2018/01/24 19:50:00,19:50,JPY,Low,Foreign Bonds Buying,411.1B,,957.8B
2018/01/24 19:50:00,19:50,JPY,Low,Foreign Investments in Japanese Stocks,-148.2B,,499.4B
2018/01/25 03:00:00,03:00,EUR,Medium,GfK German Consumer Climate (Feb),11.0,10.8,10.8
2018/01/25 04:00:00,04:00,EUR,Low,Spanish Unemployment Rate (Q4),16.55%,16.15%,16.38%
2018/01/25 04:30:00,04:30,HKD,Low,Exports (MoM) (Dec),6.0%,,7.8%
2018/01/25 04:30:00,04:30,HKD,Low,Imports (MoM) (Dec),9.0%,,8.6%
2018/01/25 04:30:00,04:30,HKD,Low,Trade Balance,-59.9B,,-44.0B
2018/01/25 05:00:00,05:00,EUR,Low,Italian Industrial New Orders (YoY) (Nov),8.9%,,12.5%
2018/01/25 05:00:00,05:00,EUR,Low,Italian Industrial New Orders (MoM) (Nov),0.3%,,1.9%
2018/01/25 05:00:00,05:00,EUR,Low,Italian Industrial Sales (YoY) (Nov),5.10%,,6.00%
2018/01/25 05:00:00,05:00,EUR,Low,Italian Industrial Sales (MoM) (Nov),1.30%,,1.10%
2018/01/25 05:00:00,05:00,EUR,Medium,German Business Expectations (Jan),108.4,109.4,109.4
2018/01/25 05:00:00,05:00,EUR,Medium,German Current Assessment (Jan),127.7,125.4,125.5
2018/01/25 05:00:00,05:00,EUR,Medium,German Ifo Business Climate Index (Jan),105.0,,105.0
2018/01/25 05:30:00,05:30,GBP,Medium,Gross Mortgage Approvals,36.1K,39.7K,39.0K
2018/01/25 05:30:00,05:30,ZAR,Low,PPI (MoM) (Dec),0.6%,0.6%,0.5%
2018/01/25 05:30:00,05:30,ZAR,Low,PPI (YoY) (Dec),5.2%,5.2%,5.1%
2018/01/25 06:00:00,06:00,EUR,Low,Italian Trade Balance Non-EU (Dec),6.24B,,4.60B
2018/01/25 06:00:00,06:00,BRL,Low,FGV Consumer confidence (Jan),88.8,,88.4
2018/01/25 07:00:00,07:00,GBP,Low,CBI Distributive Trades Survey (Jan),12,11,20
2018/01/25 07:00:00,Tentative,BRL,Low,BCB National Monetary Council Meeting,,,
2018/01/25 08:45:00,08:45,EUR,High,Deposit Facility Rate,-0.40%,-0.40%,-0.40%
2018/01/25 08:45:00,08:45,EUR,Medium,ECB Monetary Policy Statement,,,
2018/01/25 08:45:00,08:45,EUR,High,ECB Interest Rate Decision (Jan),0.00%,0.00%,0.00%
2018/01/25 09:00:00,09:00,RUB,Low,Central Bank reserves (USD),442.8B,,437.9B
2018/01/25 09:00:00,09:00,RUB,Medium,Retail Sales (YoY),3.1%,,2.7%
2018/01/25 09:00:00,09:00,RUB,Medium,Unemployment Rate (Dec),5.1%,5.2%,5.1%
2018/01/25 09:30:00,09:30,USD,Medium,Continuing Jobless Claims,"1,937K","1,925K","1,965K"
2018/01/25 09:30:00,09:30,USD,High,Initial Jobless Claims,233K,236K,216K
2018/01/25 09:30:00,09:30,USD,Low,Jobless Claims 4-Week Avg.,240.00K,,243.50K
2018/01/25 09:30:00,09:30,CAD,Medium,Core Retail Sales (MoM) (Nov),1.6%,0.9%,0.8%
2018/01/25 09:30:00,09:30,CAD,Medium,Retail Sales (MoM) (Nov),0.2%,0.8%,1.6%
2018/01/25 09:30:00,09:30,EUR,High,ECB Press Conference,,,
2018/01/25 10:45:00,Tentative,USD,Low,Bloomberg Consumer Confidence,53.7,,53.8
2018/01/25 11:00:00,11:00,USD,High,New Home Sales (Dec),625K,676K,689K
2018/01/25 11:00:00,11:00,USD,Medium,New Home Sales (MoM) (Dec),-9.3%,-7.9%,15.0%
2018/01/25 11:00:00,11:00,USD,Medium,US Leading Index (MoM) (Dec),0.6%,0.5%,0.4%
2018/01/25 11:30:00,11:30,USD,Low,Natural Gas Storage,-288B,-272B,-183B
2018/01/25 12:00:00,12:00,USD,Low,KC Fed Composite Index (Jan),16,14,13
2018/01/25 12:00:00,12:00,USD,Low,KC Fed Manufacturing Index (Jan),16,,16
2018/01/25 14:00:00,14:00,USD,Medium,7-Year Note Auction,2.565%,,2.370%
2018/01/25 17:00:00,17:00,KRW,Low,Consumer Confidence (Jan),110,,111
2018/01/25 19:30:00,19:30,JPY,Medium,National Core CPI (YoY) (Dec),0.9%,0.9%,0.9%
2018/01/25 19:30:00,19:30,JPY,Medium,National CPI (MoM),0.2%,,0.7%
2018/01/25 19:30:00,19:30,JPY,Low,National CPI (YoY) (Dec),1.0%,1.1%,0.6%
2018/01/25 19:30:00,19:30,JPY,Medium,Tokyo Core CPI (YoY) (Jan),0.7%,0.8%,0.8%
2018/01/25 19:30:00,19:30,JPY,Low,Tokyo CPI (YoY) (Jan),1.3%,1.1%,1.0%
2018/01/25 19:50:00,19:50,JPY,Low,Corporate Services Price Index (CSPI) (YoY),0.8%,0.8%,0.8%
2018/01/25 19:50:00,19:50,JPY,Medium,Monetary Policy Meeting Minutes,,,
2018/01/25 20:30:00,20:30,SGD,Low,URA Property Index (QoQ) (Q4),0.80%,,0.70%
2018/01/25 22:30:00,22:30,SGD,Low,Unemployment Rate (Q4),2.1%,,2.2%
2018/01/26 01:00:00,01:00,SGD,Low,Industrial Production (MoM) (Dec),-2.0%,1.5%,-2.1%
2018/01/26 01:00:00,01:00,SGD,Low,Industrial Production (YoY) (Dec),-3.9%,0.5%,5.6%
2018/01/26 03:45:00,03:45,EUR,Low,French Business Survey (Jan),113,112,112
2018/01/26 03:45:00,03:45,EUR,Low,French Consumer Confidence (Jan),104,106,105
2018/01/26 05:00:00,05:00,EUR,Low,M3 Money Supply (YoY) (Dec),4.6%,4.9%,4.9%
2018/01/26 05:00:00,05:00,EUR,Low,Private Sector Loans (YoY),2.8%,2.9%,2.8%
2018/01/26 05:30:00,05:30,GBP,High,GDP (YoY) (Q4),1.5%,1.4%,1.7%
2018/01/26 05:30:00,05:30,GBP,High,GDP (QoQ) (Q4),0.5%,0.4%,0.4%
2018/01/26 05:30:00,05:30,GBP,Low,Index of Services,0.4%,0.4%,0.3%
2018/01/26 06:00:00,06:00,EUR,Medium,ECB's Coeure Speaks,,,
2018/01/26 07:30:00,07:30,INR,Low,"FX Reserves, USD",414.78B,,413.83B
2018/01/26 08:00:00,08:00,BRL,Low,CAGED Net Payroll Jobs (Dec),-328.54K,-411.00K,-12.29K
2018/01/26 08:30:00,08:30,BRL,Low,Current Account (USD) (Dec),-4.30B,-4.05B,-2.39B
2018/01/26 08:30:00,08:30,BRL,Low,Foreign direct investment (USD) (Dec),5.40B,9.24B,5.02B
2018/01/26 09:00:00,09:00,USD,Medium,FOMC Member Bullard Speaks,,,
2018/01/26 09:00:00,09:00,USD,High,U.S. President Trump Speaks,,,
2018/01/26 09:30:00,09:30,USD,Medium,Core Durable Goods Orders (MoM) (Dec),0.6%,0.5%,0.3%
2018/01/26 09:30:00,09:30,USD,Medium,Core PCE Prices,1.90%,1.60%,1.30%
2018/01/26 09:30:00,09:30,USD,High,Durable Goods Orders (MoM) (Dec),2.9%,0.8%,1.7%
2018/01/26 09:30:00,09:30,USD,Low,Durables Excluding Defense (MoM) (Dec),2.2%,0.3%,1.5%
2018/01/26 09:30:00,09:30,USD,High,GDP (QoQ) (Q4),2.6%,3.0%,3.2%
2018/01/26 09:30:00,09:30,USD,Medium,GDP Price Index (QoQ) (Q4),2.4%,2.3%,2.1%
2018/01/26 09:30:00,09:30,USD,Low,Goods Orders Non Defense Ex Air (MoM) (Dec),-0.3%,0.5%,0.2%
2018/01/26 09:30:00,09:30,USD,Medium,Goods Trade Balance (Dec),-71.58B,-68.60B,-69.99B
2018/01/26 09:30:00,09:30,USD,Low,Real Consumer Spending (Q4),3.8%,3.7%,2.2%
2018/01/26 09:30:00,09:30,USD,Low,Wholesale Inventories (MoM),0.2%,0.2%,0.8%
2018/01/26 09:30:00,09:30,CAD,Low,Common CPI (YoY),1.6%,,1.5%
2018/01/26 09:30:00,09:30,CAD,Medium,Core CPI (YoY) (Dec),1.2%,,1.3%
2018/01/26 09:30:00,09:30,CAD,Medium,Core CPI (MoM) (Dec),-0.5%,,-0.1%
2018/01/26 09:30:00,09:30,CAD,Medium,CPI (MoM) (Dec),-0.4%,-0.3%,0.3%
2018/01/26 09:30:00,09:30,CAD,Low,CPI (YoY) (Dec),1.9%,1.9%,2.1%
2018/01/26 09:30:00,09:30,CAD,Low,Median CPI (YoY),1.9%,,1.9%
2018/01/26 09:30:00,09:30,CAD,Low,Trimmed CPI (YoY),1.9%,,1.8%
2018/01/26 10:00:00,10:00,GBP,High,BoE Gov Carney Speaks,,,
2018/01/26 10:00:00,10:00,JPY,Medium,BoJ Governor Kuroda Speaks,,,
2018/01/26 12:00:00,12:00,CAD,Low,Budget Balance (Nov),-2.84B,,-0.35B
2018/01/26 12:00:00,12:00,CAD,Low,Budget Balance (YoY) (Nov),-9.12B,,-6.28B
2018/01/26 14:00:00,14:00,USD,Medium,U.S. Baker Hughes Oil Rig Count,759,,747
2018/01/26 14:00:00,14:00,USD,Medium,U.S. Baker Hughes Total Rig Count,947.0,934.0,936.0
2018/01/26 14:00:00,14:00,BRL,Low,Federal Tax Revenue (Dec),137.84B,140.00B,115.00B
2018/01/26 16:30:00,16:30,GBP,Medium,CFTC GBP speculative net positions,33.0K,,26.2K
2018/01/26 16:30:00,16:30,USD,Low,CFTC Copper speculative net positions,52.0K,,61.2K
2018/01/26 16:30:00,16:30,USD,Medium,CFTC Crude Oil speculative net positions,716.7K,,707.8K
2018/01/26 16:30:00,16:30,USD,Medium,CFTC Gold speculative net positions,214.7K,,211.7K
2018/01/26 16:30:00,16:30,USD,Medium,CFTC S&P 500 speculative net positions,166.5K,,122.5K
2018/01/26 16:30:00,16:30,USD,Low,CFTC Silver speculative net positions,29.1K,,37.2K
2018/01/26 16:30:00,16:30,CAD,Low,CFTC CAD speculative net positions,22.6K,,17.6K
2018/01/26 16:30:00,16:30,CHF,Low,CFTC CHF speculative net positions,-22.1K,,-21.1K
2018/01/26 16:30:00,16:30,AUD,Medium,CFTC AUD speculative net positions,16.7K,,10.1K
2018/01/26 16:30:00,16:30,JPY,Medium,CFTC JPY speculative net positions,-122.9K,,-119.4K
2018/01/26 16:30:00,16:30,NZD,Low,CFTC NZD speculative net positions,-1.5K,,-8.0K
2018/01/26 16:30:00,16:30,RUB,Medium,CFTC RUB speculative positions,26.1K,,27.1K
2018/01/26 16:30:00,16:30,EUR,Medium,CFTC EUR speculative net positions,144.7K,,139.5K
2018/01/29 02:30:00,02:30,GBP,Medium,Investing.com GBP/USD Index,52.0%,,46.6%
2018/01/29 02:30:00,02:30,USD,Medium,Investing.com Gold Index,63.9%,,65.8%
2018/01/29 02:30:00,02:30,CAD,Medium,Investing.com USD/CAD Index,49.9%,,50.9%
2018/01/29 02:30:00,02:30,CHF,Medium,Investing.com USD/CHF Index,63.3%,,61.2%
2018/01/29 02:30:00,02:30,AUD,Medium,Investing.com AUD/USD Index,48.5%,,45.7%
2018/01/29 02:30:00,02:30,JPY,Medium,Investing.com USD/JPY Index,69.4%,,66.0%
2018/01/29 02:30:00,02:30,NZD,Medium,Investing.com NZD/USD Index,50.8%,,48.5%
2018/01/29 02:30:00,02:30,EUR,Medium,Investing.com EUR/USD Index,56.8%,,52.2%
2018/01/29 03:00:00,03:00,EUR,Low,German Import Price Index (MoM) (Dec),0.3%,0.3%,0.8%
2018/01/29 03:00:00,03:00,EUR,Low,German Import Price Index (YoY) (Dec),1.1%,1.0%,2.7%
2018/01/29 04:00:00,04:00,EUR,Low,Spanish Retail Sales (YoY) (Dec),1.2%,2.0%,1.9%
2018/01/29 05:00:00,05:00,EUR,Low,Italian PPI (YoY) (Dec),2.0%,,2.5%
2018/01/29 05:00:00,05:00,EUR,Low,Italian PPI (MoM) (Dec),0.0%,,0.4%
2018/01/29 06:45:00,06:45,EUR,Low,Italian 6-Month BOT Auction,-0.417%,,-0.456%
2018/01/29 06:45:00,06:45,EUR,Medium,ECB's Lautenschlaeger Speaks,,,
2018/01/29 08:30:00,08:30,BRL,Low,Bank lending (MoM) (Dec),0.7%,,0.4%
2018/01/29 09:30:00,09:30,USD,High,Core PCE Price Index (MoM) (Dec),0.2%,0.2%,0.1%
2018/01/29 09:30:00,09:30,USD,High,Core PCE Price Index (YoY) (Dec),1.5%,1.5%,1.5%
2018/01/29 09:30:00,09:30,USD,Low,Personal Income (MoM) (Dec),0.4%,0.3%,0.3%
2018/01/29 09:30:00,09:30,USD,Medium,Personal Spending (MoM) (Dec),0.4%,0.5%,0.8%
2018/01/29 09:30:00,09:30,USD,Low,Real Personal Consumption (MoM) (Dec),0.3%,0.4%,0.5%
2018/01/29 10:00:00,10:00,USD,Low,Dallas Fed PCE (Dec),1.80%,,2.10%
2018/01/29 10:00:00,10:00,EUR,Low,French 12-Month BTF Auction,-0.558%,,-0.568%
2018/01/29 10:00:00,10:00,EUR,Low,French 3-Month BTF Auction,-0.561%,,-0.589%
2018/01/29 10:00:00,10:00,EUR,Low,French 6-Month BTF Auction,-0.570%,,-0.576%
2018/01/29 11:30:00,11:30,USD,Low,Dallas Fed Mfg Business Index (Jan),33.4,25.3,29.7
2018/01/29 12:00:00,12:00,EUR,Medium,ECB's Coeure Speaks,,,
2018/01/29 12:30:00,12:30,USD,Low,3-Month Bill Auction,1.425%,,1.430%
2018/01/29 12:30:00,12:30,USD,Low,6-Month Bill Auction,1.625%,,1.615%
2018/01/29 17:00:00,17:00,KRW,Low,Manufacturing BSI Index (Feb),80,,83
2018/01/29 17:45:00,17:45,NZD,Low,Exports (Dec),5.55B,5.00B,4.61B
2018/01/29 17:45:00,17:45,NZD,Low,Imports (Dec),4.91B,5.10B,5.84B
2018/01/29 17:45:00,17:45,NZD,Low,Trade Balance (MoM) (Dec),640M,-125M,"-1,233M"
2018/01/29 17:45:00,17:45,NZD,Low,Trade Balance (YoY) (Dec),"-2,840M","-3,420M","-3,480M"
2018/01/29 19:30:00,19:30,JPY,Medium,Household Spending (MoM) (Dec),-2.5%,-0.6%,2.1%
2018/01/29 19:30:00,19:30,JPY,Medium,Household Spending (YoY) (Dec),-0.1%,1.6%,1.7%
2018/01/29 19:30:00,19:30,JPY,Low,Jobs/applications ratio (Dec),1.59,1.57,1.56
2018/01/29 19:30:00,19:30,JPY,Low,Unemployment Rate (Dec),2.8%,2.7%,2.7%
2018/01/29 19:50:00,19:50,JPY,Low,Retail Sales (YoY) (Dec),3.6%,2.1%,2.1%
2018/01/29 20:30:00,20:30,AUD,Medium,NAB Business Confidence (Dec),11,12,7
2018/01/29 20:30:00,20:30,AUD,Low,NAB Business Survey (Dec),13,,12
2018/01/30 01:00:00,01:00,JPY,Medium,BoJ Core CPI (YoY),0.7%,0.5%,0.6%
2018/01/30 02:00:00,02:00,ZAR,Low,M3 Money Supply (YoY) (Dec),6.41%,6.50%,6.61%
2018/01/30 02:00:00,02:00,ZAR,Low,Private Sector Credit (Dec),6.72%,6.05%,6.48%
2018/01/30 02:30:00,02:30,EUR,Medium,French GDP (QoQ) (Q4),0.6%,0.5%,0.6%
2018/01/30 03:00:00,03:00,CHF,Low,Trade Balance (Dec),2.632B,2.540B,2.582B
2018/01/30 03:45:00,03:45,EUR,Medium,French Consumer Spending (MoM) (Dec),-1.2%,0.4%,3.0%
2018/01/30 04:00:00,04:00,CHF,Medium,KOF Leading Indicators (Jan),106.9,110.9,111.4
2018/01/30 04:00:00,04:00,EUR,Medium,Spanish GDP (QoQ) (Q4),0.7%,0.7%,0.8%
2018/01/30 04:00:00,04:00,EUR,Low,Spanish GDP (YoY) (Q4),3.1%,3.2%,3.1%
2018/01/30 05:00:00,05:00,EUR,Low,Italian Business Confidence (Jan),109.9,110.3,110.3
2018/01/30 05:00:00,05:00,EUR,Low,Italian Consumer Confidence (Jan),115.5,116.3,116.5
2018/01/30 05:30:00,05:30,GBP,Low,BoE Consumer Credit (Dec),1.520B,1.300B,1.497B
2018/01/30 05:30:00,05:30,GBP,Low,M4 Money Supply (MoM) (Dec),-0.6%,0.2%,0.2%
2018/01/30 05:30:00,05:30,GBP,Low,Mortgage Approvals (Dec),61.04K,66.00K,64.71K
2018/01/30 05:30:00,05:30,GBP,Low,Mortgage Lending (Dec),3.68B,3.45B,3.74B
2018/01/30 05:30:00,05:30,GBP,Low,Net Lending to Individuals,5.2B,4.8B,5.2B
2018/01/30 06:00:00,06:00,BRL,Low,Brazilian IGP-M Inflation (YoY) (Jan),-0.41%,,
2018/01/30 06:00:00,06:00,BRL,Low,IGP-M Inflation Index (MoM) (Jan),0.76%,0.83%,0.89%
2018/01/30 06:00:00,06:00,EUR,Low,Business and Consumer Survey (Jan),114.7,116.3,115.3
2018/01/30 06:00:00,06:00,EUR,Low,Business Climate (Jan),1.54,1.69,1.60
2018/01/30 06:00:00,06:00,EUR,Low,Consumer Confidence (Jan),1.3,1.3,1.3
2018/01/30 06:00:00,06:00,EUR,Low,Consumer Inflation Expectation (Jan),19.6,,13.6
2018/01/30 06:00:00,06:00,EUR,Low,Selling Price Expectations (Jan),12.4,,13.0
2018/01/30 06:00:00,06:00,EUR,Low,Services Sentiment (Jan),16.7,18.6,18.0
2018/01/30 06:00:00,06:00,EUR,Medium,GDP (QoQ) (Q4),0.6%,0.6%,0.7%
2018/01/30 06:00:00,06:00,EUR,Medium,GDP (YoY) (Q4),2.7%,2.7%,2.8%
2018/01/30 06:00:00,06:00,EUR,Low,Industrial Sentiment (Jan),8.8,9.0,8.8
2018/01/30 06:15:00,06:15,EUR,Medium,Italian 10-Year BTP Auction,2.06%,,1.86%
2018/01/30 06:15:00,06:15,EUR,Low,Italian 5-Year BTP Auction,0.66%,,0.60%
2018/01/30 06:20:00,06:20,EUR,Low,Spanish Business Confidence,3.7,,2.6
